event_id,timestamp,control_id,parameter,baseline_value,current_value,changed_by,change_source,approval_status,environment,maintenance_window,severity,is_risky,predicted_risky
drift-evt-1fca,2026-04-20T05:34:00Z,CLO-016,logging_enabled,True,True,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-777c,2026-04-10T21:46:00Z,NET-034,agent_status,running,restarting,ci_cd_pipeline,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-74ef,2026-04-10T12:34:00Z,IDE-064,agent_status,running,stopped,autoscaler_bot,manual,pending,development,False,CRITICAL,True,False
drift-evt-c3e0,2026-04-19T14:40:00Z,CLO-014,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,production,True,LOW,False,False
drift-evt-3b7b,2026-04-08T13:26:00Z,NET-032,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-e3d9,2026-04-14T19:56:00Z,NET-023,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,scheduled_task,approved,development,True,LOW,False,False
drift-evt-2568,2026-04-26T22:40:00Z,END-041,logging_enabled,True,True,admin_001,ci_cd,approved,staging,False,LOW,False,False
drift-evt-849c,2026-04-10T09:32:00Z,NET-023,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,development,False,LOW,False,False
drift-evt-c8e6,2026-04-29T04:01:00Z,END-037,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,development,True,LOW,False,False
drift-evt-f8fb,2026-04-08T08:43:00Z,END-048,inbound_rules,RESTRICTED,weakened_state,autoscaler_bot,manual,pending,production,False,HIGH,True,False
drift-evt-f38e,2026-04-21T19:58:00Z,NET-032,encryption_strength,AES-256,AES-256,admin_002,scheduled_task,approved,production,False,LOW,False,False
drift-evt-0d51,2026-04-16T21:28:00Z,NET-032,encryption_strength,AES-256,AES-256,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-b7db,2026-04-26T15:53:00Z,CLO-004,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-811d,2026-04-08T01:36:00Z,END-049,agent_status,running,running,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-e8fe,2026-05-02T02:42:00Z,NET-031,logging_enabled,True,True,admin_002,scheduled_task,approved,development,True,LOW,False,False
drift-evt-f7a7,2026-04-14T11:31:00Z,END-036,logging_enabled,True,True,ci_cd_pipeline,automation,approved,production,False,INFO,False,False
drift-evt-b04b,2026-04-18T12:50:00Z,IDE-053,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,development,True,LOW,False,False
drift-evt-9580,2026-05-01T00:04:00Z,CLO-018,inbound_rules,RESTRICTED,weakened_state,admin_002,manual,pending,production,False,HIGH,True,False
drift-evt-2f4e,2026-05-03T20:13:00Z,CLO-008,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-eb4b,2026-04-22T08:05:00Z,IDE-051,logging_enabled,True,True,admin_001,scheduled_task,approved,development,False,LOW,False,False
drift-evt-7565,2026-04-11T09:35:00Z,NET-026,logging_enabled,True,True,autoscaler_bot,ci_cd,approved,production,True,LOW,False,False
drift-evt-1b53,2026-04-28T11:03:00Z,IDE-060,mfa_enforced,True,True,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-86ee,2026-04-17T10:48:00Z,IDE-058,inbound_rules,RESTRICTED,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-6cf9,2026-04-13T10:59:00Z,CLO-012,encryption_strength,AES-256,False,autoscaler_bot,manual,pending,production,False,CRITICAL,True,False
drift-evt-5db3,2026-04-21T20:18:00Z,CLO-006,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-2761,2026-04-22T22:03:00Z,CLO-019,agent_status,running,expired_state,ci_cd_pipeline,manual,expired,development,False,HIGH,True,False
drift-evt-83f5,2026-04-24T04:34:00Z,IDE-051,logging_enabled,True,modified_config_param,ci_cd_pipeline,manual,pending,development,False,MEDIUM,True,False
drift-evt-48dc,2026-04-19T20:11:00Z,NET-023,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,ci_cd_pipeline,manual,pending,development,False,MEDIUM,True,False
drift-evt-2739,2026-04-28T13:56:00Z,NET-032,encryption_strength,AES-256,AES-256,ci_cd_pipeline,automation,approved,production,False,INFO,False,False
drift-evt-f319,2026-04-14T08:42:00Z,CLO-016,logging_enabled,True,False,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-985c,2026-04-18T02:48:00Z,CLO-017,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,development,False,LOW,False,False
drift-evt-a4ad,2026-04-11T19:48:00Z,NET-034,agent_status,running,modified_config_param,ci_cd_pipeline,manual,pending,staging,False,MEDIUM,True,False
drift-evt-3898,2026-04-10T22:26:00Z,NET-026,logging_enabled,True,True,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-44af,2026-04-23T02:09:00Z,CLO-016,logging_enabled,True,True,ci_cd_pipeline,automation,approved,production,False,INFO,False,False
drift-evt-b6a6,2026-04-10T07:19:00Z,NET-022,encryption_strength,AES-256,AES-256,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-f7b6,2026-04-25T23:27:00Z,IDE-064,agent_status,running,expired_state,ci_cd_pipeline,manual,expired,development,False,HIGH,True,False
drift-evt-bd6e,2026-04-27T10:02:00Z,NET-023,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,ci_cd,approved,development,True,LOW,False,False
drift-evt-ae21,2026-04-28T07:10:00Z,CLO-020,mfa_enforced,True,True,ci_cd_pipeline,ci_cd,approved,staging,False,LOW,False,False
drift-evt-65f5,2026-05-03T01:30:00Z,IDE-062,encryption_strength,AES-256,False,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-6974,2026-04-25T10:22:00Z,CLO-018,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-8064,2026-05-02T17:50:00Z,CLO-003,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-138f,2026-04-24T08:15:00Z,IDE-062,encryption_strength,AES-256,expired_state,admin_002,manual,expired,production,False,MEDIUM,True,False
drift-evt-b338,2026-05-03T17:51:00Z,IDE-065,mfa_enforced,True,True,admin_001,scheduled_task,approved,development,False,LOW,False,False
drift-evt-72c4,2026-04-22T12:18:00Z,NET-029,agent_status,running,restarting,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-88ea,2026-04-29T11:13:00Z,END-046,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-82a2,2026-04-12T13:23:00Z,NET-032,encryption_strength,AES-256,AES-256,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-a45c,2026-04-10T13:05:00Z,NET-029,agent_status,running,restarting,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-cec7,2026-05-04T23:12:00Z,END-041,logging_enabled,True,True,admin_001,ci_cd,approved,staging,False,LOW,False,False
drift-evt-75db,2026-05-03T15:37:00Z,CLO-019,agent_status,running,running,autoscaler_bot,automation,approved,development,False,INFO,False,False
drift-evt-3d5a,2026-04-30T09:39:00Z,END-040,mfa_enforced,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-f93b,2026-04-12T02:36:00Z,CLO-008,inbound_rules,RESTRICTED,False,autoscaler_bot,manual,pending,production,False,CRITICAL,True,False
drift-evt-43e9,2026-04-08T21:47:00Z,IDE-062,encryption_strength,AES-256,AES-128,ci_cd_pipeline,manual,pending,production,False,HIGH,True,False
drift-evt-c0d4,2026-04-17T04:04:00Z,CLO-017,encryption_strength,AES-256,AES-256,admin_001,ci_cd,approved,development,False,LOW,False,False
drift-evt-6c17,2026-04-14T17:21:00Z,CLO-019,agent_status,running,restarting,ci_cd_pipeline,scheduled_task,approved,development,True,LOW,False,False
drift-evt-12f4,2026-04-26T00:06:00Z,CLO-013,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-24cf,2026-04-15T04:03:00Z,IDE-056,logging_enabled,True,True,admin_002,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-87ac,2026-05-03T13:50:00Z,END-046,logging_enabled,True,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-bf20,2026-04-15T23:32:00Z,END-049,agent_status,running,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-fc4e,2026-04-21T09:42:00Z,CLO-017,encryption_strength,AES-256,modified_config_param,autoscaler_bot,manual,pending,development,False,MEDIUM,True,False
drift-evt-80da,2026-05-04T01:42:00Z,IDE-051,logging_enabled,True,modified_config_param,ci_cd_pipeline,manual,pending,development,False,MEDIUM,True,False
drift-evt-607a,2026-04-22T11:35:00Z,NET-029,agent_status,running,restarting,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-9b2c,2026-04-11T13:00:00Z,NET-031,logging_enabled,True,True,admin_001,scheduled_task,approved,development,True,LOW,False,False
drift-evt-59f5,2026-04-12T00:55:00Z,END-043,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-25ce,2026-04-17T13:02:00Z,NET-032,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-b66d,2026-04-08T01:24:00Z,CLO-007,encryption_strength,AES-256,expired_state,admin_002,manual,expired,production,False,MEDIUM,True,False
drift-evt-4994,2026-04-27T02:23:00Z,NET-022,encryption_strength,AES-256,AES-256,admin_002,scheduled_task,approved,production,False,LOW,False,False
drift-evt-2b61,2026-04-25T01:59:00Z,CLO-013,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-1442,2026-04-09T12:30:00Z,END-038,inbound_rules,RESTRICTED,False,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-6844,2026-04-12T18:24:00Z,CLO-010,mfa_enforced,True,True,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-e6ef,2026-04-11T09:56:00Z,CLO-012,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-cc42,2026-04-15T12:14:00Z,IDE-056,logging_enabled,True,True,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
drift-evt-527f,2026-04-16T15:31:00Z,IDE-053,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,development,False,LOW,False,False
drift-evt-5f45,2026-04-10T06:13:00Z,IDE-051,logging_enabled,True,True,admin_002,ci_cd,approved,development,True,LOW,False,False
drift-evt-b8e4,2026-04-27T11:04:00Z,CLO-012,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-1563,2026-04-17T10:03:00Z,NET-022,encryption_strength,AES-256,AES-256,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-c0d0,2026-04-22T00:49:00Z,IDE-051,logging_enabled,True,expired_state,admin_002,manual,expired,development,False,HIGH,True,False
drift-evt-f9ff,2026-04-20T01:28:00Z,CLO-012,encryption_strength,AES-256,False,admin_002,manual,pending,production,False,CRITICAL,True,False
drift-evt-0405,2026-04-25T08:39:00Z,END-048,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-5e45,2026-04-29T03:59:00Z,NET-034,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-4b04,2026-04-12T09:38:00Z,CLO-011,logging_enabled,True,True,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-d10e,2026-04-25T14:50:00Z,IDE-054,agent_status,running,weakened_state,admin_002,manual,pending,staging,False,HIGH,True,False
drift-evt-9a35,2026-04-18T17:24:00Z,IDE-061,logging_enabled,True,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-4ca3,2026-04-09T13:56:00Z,IDE-065,mfa_enforced,True,True,autoscaler_bot,ci_cd,approved,development,False,LOW,False,False
drift-evt-f188,2026-04-15T14:36:00Z,NET-028,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
drift-evt-fbb5,2026-04-27T19:34:00Z,NET-026,logging_enabled,True,True,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-ae48,2026-04-11T01:12:00Z,CLO-012,encryption_strength,AES-256,AES-256,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-4900,2026-05-03T03:00:00Z,END-042,encryption_strength,AES-256,AES-128,admin_001,manual,pending,staging,False,HIGH,True,False
drift-evt-c817,2026-04-08T13:31:00Z,IDE-054,agent_status,running,stopped,ci_cd_pipeline,manual,pending,staging,False,CRITICAL,True,False
drift-evt-04ed,2026-04-14T17:53:00Z,CLO-013,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-ab05,2026-04-23T15:36:00Z,IDE-053,inbound_rules,RESTRICTED,expired_state,admin_001,manual,expired,development,False,MEDIUM,True,False
drift-evt-e8f7,2026-04-30T02:24:00Z,IDE-061,logging_enabled,True,True,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-93ce,2026-05-05T16:49:00Z,IDE-052,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-d724,2026-04-10T05:51:00Z,IDE-061,logging_enabled,True,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-e034,2026-04-08T22:06:00Z,END-044,agent_status,running,running,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-1eb5,2026-04-30T08:59:00Z,CLO-013,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,production,False,LOW,False,False
drift-evt-60ea,2026-04-28T04:00:00Z,END-042,encryption_strength,AES-256,AES-256,admin_001,automation,approved,staging,False,INFO,False,False
drift-evt-9cbc,2026-05-05T12:48:00Z,CLO-012,encryption_strength,AES-256,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-cfa2,2026-04-26T12:45:00Z,IDE-063,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-f91e,2026-05-01T01:34:00Z,IDE-052,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
drift-evt-9a2b,2026-04-17T03:15:00Z,CLO-008,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,production,False,LOW,False,False
drift-evt-fa17,2026-04-24T09:38:00Z,NET-026,logging_enabled,True,True,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-b11a,2026-04-13T15:19:00Z,CLO-004,agent_status,running,stopped,autoscaler_bot,manual,pending,production,False,CRITICAL,True,False
drift-evt-bcac,2026-05-05T00:52:00Z,IDE-058,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-dc30,2026-04-19T18:32:00Z,CLO-012,encryption_strength,AES-256,AES-256,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-072c,2026-05-04T01:04:00Z,NET-028,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
drift-evt-8dcf,2026-04-26T15:18:00Z,CLO-003,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-71e4,2026-05-05T08:37:00Z,CLO-002,encryption_strength,AES-256,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-3d21,2026-04-21T21:39:00Z,END-036,logging_enabled,True,True,admin_002,scheduled_task,approved,production,False,LOW,False,False
drift-evt-7df4,2026-04-17T22:21:00Z,IDE-060,mfa_enforced,True,False,admin_001,manual,pending,production,False,CRITICAL,True,False
drift-evt-d687,2026-04-26T01:48:00Z,CLO-014,agent_status,running,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-d51a,2026-04-25T00:46:00Z,END-037,encryption_strength,AES-256,False,admin_001,manual,pending,development,False,CRITICAL,True,False
drift-evt-7d6b,2026-04-29T22:12:00Z,CLO-009,agent_status,running,modified_config_param,admin_001,manual,pending,development,False,MEDIUM,True,False
drift-evt-354a,2026-04-22T19:09:00Z,END-036,logging_enabled,True,True,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-433b,2026-04-21T14:22:00Z,NET-025,mfa_enforced,True,modified_config_param,autoscaler_bot,manual,pending,staging,False,MEDIUM,True,False
drift-evt-5770,2026-04-18T22:29:00Z,CLO-008,inbound_rules,RESTRICTED,False,admin_002,manual,pending,production,False,CRITICAL,True,False
drift-evt-7f58,2026-04-14T08:51:00Z,CLO-004,agent_status,running,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-8dd8,2026-04-19T19:22:00Z,IDE-054,agent_status,running,running,admin_002,automation,approved,staging,False,INFO,False,False
drift-evt-c90b,2026-04-09T14:35:00Z,NET-025,mfa_enforced,True,True,admin_001,ci_cd,approved,staging,False,LOW,False,False
drift-evt-cbe9,2026-04-24T07:35:00Z,IDE-065,mfa_enforced,True,True,admin_001,automation,approved,development,False,INFO,False,False
drift-evt-9c0f,2026-05-03T09:46:00Z,NET-024,agent_status,running,expired_state,admin_001,manual,expired,staging,False,HIGH,True,False
drift-evt-c705,2026-04-13T19:45:00Z,NET-034,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-f626,2026-04-18T03:57:00Z,END-040,mfa_enforced,True,True,admin_002,scheduled_task,approved,production,False,LOW,False,False
drift-evt-b845,2026-04-21T09:11:00Z,IDE-060,mfa_enforced,True,True,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-ee57,2026-05-04T13:26:00Z,CLO-010,mfa_enforced,True,expired_state,admin_002,manual,expired,production,False,HIGH,True,False
drift-evt-ec34,2026-04-30T18:40:00Z,CLO-016,logging_enabled,True,True,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-11aa,2026-04-26T19:14:00Z,CLO-007,encryption_strength,AES-256,AES-128,autoscaler_bot,manual,pending,production,False,HIGH,True,False
drift-evt-e738,2026-04-17T02:47:00Z,END-044,agent_status,running,restarting,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-45e7,2026-04-16T05:00:00Z,CLO-011,logging_enabled,True,True,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-e3ec,2026-04-10T15:22:00Z,CLO-001,logging_enabled,True,True,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-90cd,2026-04-15T16:10:00Z,NET-021,logging_enabled,True,expired_state,admin_002,manual,expired,production,False,HIGH,True,False
drift-evt-c123,2026-04-12T00:10:00Z,CLO-017,encryption_strength,AES-256,expired_state,admin_002,manual,expired,development,False,MEDIUM,True,False
drift-evt-1584,2026-04-26T08:37:00Z,IDE-055,mfa_enforced,True,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-a212,2026-04-09T17:13:00Z,NET-026,logging_enabled,True,True,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-eea8,2026-05-02T04:02:00Z,NET-025,mfa_enforced,True,expired_state,ci_cd_pipeline,manual,expired,staging,False,HIGH,True,False
drift-evt-92f2,2026-04-19T07:47:00Z,NET-029,agent_status,running,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-56e3,2026-04-12T16:12:00Z,END-050,mfa_enforced,True,True,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-1e00,2026-04-21T13:43:00Z,END-038,inbound_rules,RESTRICTED,expired_state,admin_002,manual,expired,production,False,MEDIUM,True,False
drift-evt-6a0c,2026-05-05T03:24:00Z,END-044,agent_status,running,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-7b14,2026-04-14T02:09:00Z,END-044,agent_status,running,running,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-6e1a,2026-04-16T13:49:00Z,NET-022,encryption_strength,AES-256,AES-256,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-9e8d,2026-04-13T23:19:00Z,NET-028,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,ci_cd,approved,staging,True,LOW,False,False
drift-evt-568f,2026-04-09T16:49:00Z,END-049,agent_status,running,restarting,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-1c63,2026-04-08T21:34:00Z,CLO-007,encryption_strength,AES-256,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-a70c,2026-04-25T07:21:00Z,CLO-016,logging_enabled,True,True,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-7ca2,2026-04-08T10:10:00Z,END-039,agent_status,running,restarting,admin_002,ci_cd,approved,development,False,LOW,False,False
drift-evt-74b9,2026-04-14T05:50:00Z,IDE-054,agent_status,running,modified_config_param,ci_cd_pipeline,manual,pending,staging,False,MEDIUM,True,False
drift-evt-4867,2026-04-13T08:36:00Z,END-037,encryption_strength,AES-256,False,ci_cd_pipeline,manual,pending,development,False,CRITICAL,True,False
drift-evt-a8d8,2026-04-30T15:40:00Z,NET-026,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-b5f0,2026-05-01T19:25:00Z,NET-026,logging_enabled,True,expired_state,admin_001,manual,expired,production,False,HIGH,True,False
drift-evt-88ab,2026-04-21T10:37:00Z,NET-021,logging_enabled,True,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-258d,2026-04-17T10:52:00Z,IDE-062,encryption_strength,AES-256,AES-128,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-6031,2026-04-08T13:56:00Z,CLO-012,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-a43a,2026-05-01T06:56:00Z,CLO-010,mfa_enforced,True,True,ci_cd_pipeline,automation,approved,production,False,INFO,False,False
drift-evt-9dca,2026-04-18T12:30:00Z,IDE-059,agent_status,running,running,admin_001,automation,approved,staging,False,INFO,False,False
drift-evt-552c,2026-04-10T06:43:00Z,CLO-013,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,production,False,LOW,False,False
drift-evt-18c8,2026-04-22T05:34:00Z,IDE-055,mfa_enforced,True,True,ci_cd_pipeline,ci_cd,approved,production,True,LOW,False,False
drift-evt-5c4d,2026-04-14T07:10:00Z,NET-022,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-5162,2026-04-20T05:04:00Z,CLO-012,encryption_strength,AES-256,AES-256,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-fa5a,2026-04-16T07:45:00Z,CLO-015,mfa_enforced,True,expired_state,admin_002,manual,expired,production,False,HIGH,True,False
drift-evt-d6fa,2026-04-28T18:40:00Z,NET-035,mfa_enforced,True,True,admin_002,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-92ff,2026-04-15T14:11:00Z,CLO-015,mfa_enforced,True,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-a1fa,2026-04-10T16:04:00Z,NET-021,logging_enabled,True,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-505e,2026-05-04T21:16:00Z,IDE-062,encryption_strength,AES-256,AES-256,admin_002,ci_cd,approved,production,False,LOW,False,False
drift-evt-cc00,2026-04-09T07:29:00Z,CLO-017,encryption_strength,AES-256,expired_state,admin_002,manual,expired,development,False,MEDIUM,True,False
drift-evt-42f4,2026-04-13T03:22:00Z,IDE-053,inbound_rules,RESTRICTED,RESTRICTED,admin_002,automation,approved,development,False,INFO,False,False
drift-evt-56ef,2026-04-19T21:46:00Z,END-041,logging_enabled,True,True,ci_cd_pipeline,ci_cd,approved,staging,False,LOW,False,False
drift-evt-5dcd,2026-04-12T08:02:00Z,IDE-056,logging_enabled,True,False,autoscaler_bot,manual,pending,staging,False,CRITICAL,True,False
drift-evt-98e3,2026-04-25T12:24:00Z,CLO-020,mfa_enforced,True,False,ci_cd_pipeline,manual,pending,staging,False,CRITICAL,True,False
drift-evt-ea75,2026-04-15T03:25:00Z,IDE-065,mfa_enforced,True,True,admin_002,scheduled_task,approved,development,True,LOW,False,False
drift-evt-3ad3,2026-04-30T09:01:00Z,END-042,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-69f7,2026-04-18T03:16:00Z,END-049,agent_status,running,restarting,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-8d2d,2026-05-04T01:55:00Z,IDE-058,inbound_rules,RESTRICTED,False,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-e88f,2026-04-28T08:20:00Z,END-041,logging_enabled,True,expired_state,ci_cd_pipeline,manual,expired,staging,False,HIGH,True,False
drift-evt-fdaa,2026-04-08T19:25:00Z,CLO-014,agent_status,running,running,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-35da,2026-05-03T08:33:00Z,CLO-001,logging_enabled,True,True,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-00d4,2026-04-28T18:19:00Z,END-044,agent_status,running,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-2c04,2026-04-18T03:30:00Z,IDE-059,agent_status,running,expired_state,admin_001,manual,expired,staging,False,HIGH,True,False
drift-evt-2827,2026-05-05T07:19:00Z,IDE-061,logging_enabled,True,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-8165,2026-04-13T04:33:00Z,CLO-013,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-3038,2026-04-24T03:55:00Z,END-038,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-0450,2026-04-30T09:52:00Z,CLO-018,inbound_rules,RESTRICTED,RESTRICTED,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-2d91,2026-04-16T22:00:00Z,NET-025,mfa_enforced,True,True,ci_cd_pipeline,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-c9f3,2026-04-16T16:10:00Z,END-044,agent_status,running,stopped,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-4492,2026-04-10T02:48:00Z,CLO-016,logging_enabled,True,expired_state,admin_002,manual,expired,production,False,HIGH,True,False
